block_number,wsteth_eth,stETH_amount,ETH_amount,stEthPerToken
15748528,1.084009642149533991783982856,704112388494322721687254,539695187646994002158824,1090275366956095397
15748792,1.084063499404146480031840838,703391999779502397410300,540402872166463052785381,1090275366956095397
15749056,1.084064310954219401139653201,703381255722789461448057,540413637249735700763048,1090275366956095397
15749320,1.084062257551771990549127622,703408650159437290153027,540386561124519204027675,1090275366956095397
15749584,1.084058279205614150342285029,703461545326095771700675,540333973147033085111101,1090275366956095397
15749848,1.084059536691791558737918422,703444836052094350552431,540350601716827047728398,1090275366956095397
15750112,1.084059650569127786212675346,703443885702832838260278,540352539990752265787466,1090275366956095397
15750376,1.084207419017195528354591261,701475588718600265879696,542310846854641901946309,1090275366956095397
15750640,1.084219525279737972311977501,701132977428362023977148,542331701237803826605925,1090275366956095397
15750904,1.084219143814307395601304052,701138071367435650946585,542326634579762912564920,1090275366956095397
15751168,1.084223883168375923702342334,701077606737550272811300,542391774362157470014628,1090275366956095397
15751432,1.084381648972373879402653074,698966145913806117257901,544492929186157470014628,1090275366956095397
15751696,1.084377709212013929374052168,699019261812999185480353,544440546808682804589158,1090275366956095397
15751960,1.084380734752879771320976943,698968572568266880904195,544473062044770953878020,1090275366956095397
15752224,1.084380177184230076292692502,698976053888396894464554,544465620685587417786349,1090275366956095397
15752488,1.084379687766026334472257986,698982620956417124886768,544459089183561430209335,1090275366956095397
15752752,1.084379543532543177519755773,698984561713001595370514,544457168574505631366073,1090275366956095397
15753016,1.084793945118514013614685609,693394673217437646488446,550023909078939239387477,1090275366956095397
15753280,1.084795263777237783742180000,693376190688780756694003,550041259352834889921148,1090275366956095397
15753544,1.085058285552013668251447598,691867933278736434955400,551638570551397461386372,1090424231253788818
15753808,1.085060011659105816406167833,691864980138498897580525,551678347100120295761251,1090424231253788818
15754072,1.085067268248446126222006569,691766185988449132753775,551776718676761275436918,1090424231253788818
15754336,1.085072482466306720283455434,691683307394075815712685,551837938931673149442587,1090424231253788818
15754600,1.085060671018166722490150278,692086991419161926548038,551871474060315264156491,1090424231253788818
15754864,1.085059809220709325927600730,692098733665011242545045,551859793789790250312723,1090424231253788818
15755128,1.085048407325013508639699467,691975310991249586926462,551483129651038168864766,1090424231253788818
15755392,1.085045192958927096071874985,692273826429836632432754,551642598226616356915373,1090424231253788818
15755656,1.085046809729514283304752098,692257918742636684632885,551669372415737040269393,1090424231253788818
15755920,1.085047694397895723383840050,692248124591437507501266,551683155345768242756995,1090424231253788818
15756184,1.085071405860024595924073765,691837326081526607256546,551934518406081061755695,1090424231253788818
15756448,1.085098676676183204747871969,691635155484697795465460,552439787668240918468542,1090424231253788818
15756712,1.085098619052746071744763867,691635941458633250034517,552439005744478969548442,1090424231253788818
15756976,1.085102969827350438691837553,691577380405995456171957,552498675294456080633796,1090424231253788818
15757240,1.085102825796413039682875024,691529420094417005135811,552456835973425806695687,1090424231253788818
15757504,1.085102385808263125710482200,691535420094417005135812,552450864060557152225925,1090424231253788818
15757768,1.085107878770012135305478296,691510666790149678901993,552565504101451435577550,1090424231253788818
15758032,1.085110736451521340484305256,691471697146990364829115,552604308658216951462486,1090424231253788818
15758296,1.085112658914397787413008700,691451456786622094007926,552635193038735589487712,1090424231253788818
15758560,1.085113019495234087941071266,691452749631815263736809,552645053654800140351909,1090424231253788818
15758824,1.085110992462263057589666460,691440314416747548703366,552585494948737765886998,1090424231253788818
15759088,1.085177438995549525913020261,690531833382646212386529,553487343036510489936616,1090424231253788818
15759352,1.085248247890013395533514995,689485916604077970688261,554389025176391721617853,1090424231253788818
15759616,1.085250196908473796497673902,689459244417109059082806,554415586716391721617853,1090424231253788818
15759880,1.085249534936024717879377022,689469444326078225489043,554407482345044680176196,1090424231253788818
15760144,1.085251176121374561134302894,689382354197174889973587,554377876294545708473261,1090424231253788818
15760408,1.085250336374589563703807471,689393848015497071835497,554366434719036132891157,1090424231253788818
15760672,1.085396886502732805013238249,689473947374891547116165,554380667356952311018599,1090573527125434149
15760936,1.085443728891787973367399900,688765624053024518127919,554965331233078840670022,1090573527125434149
15761200,1.085443839351278194627070661,688763752503439540276327,554966549191054548640646,1090573527125434149
15761464,1.085443840656645786424405742,688715526649330319983294,554927723823287055072799,1090573527125434149
15761728,1.085450058322941169208775136,688630361448563412348113,555012545451936516059094,1090573527125434149
15761992,1.085440546272461892485239332,688760680991529131048545,554882816128682660844585,1090573527125434149
15762256,1.085439532276444518643643278,688774571361597610595552,554868988771906745707732,1090573527125434149
15762520,1.085441132734008773397249570,688746056108334594572163,554885503584452339049750,1090573527125434149
15762784,1.085441412288490781179461919,688742227635732635690902,554889316726794471384639,1090573527125434149
15763048,1.085462996938485691345022133,688397060818258796143559,555143912468069816625151,1090573527125434149
15763312,1.085868760620306128217293917,682809038580763969008427,560710147100085677334520,1090573527125434149
15763576,1.085868727667752331456085813,682809351739732043730880,560709575419428892841546,1090573527125434149
15763840,1.085868583183831281857578688,682811351739732043730881,560707583649181089109185,1090573527125434149
15764104,1.085885110733282754580386609,682583608411896927701223,560936356822877670864661,1090573527125434149
15764368,1.085884716229560398303988222,682591051599160806549686,560932543545434827956960,1090573527125434149
15764632,1.085883958677319460761623304,683769934548383948246840,561882211698757337976190,1090573527125434149
15764896,1.085883823277789428374262570,683771933496190318545851,561880440534205726971691,1090573527125434149
15765160,1.085943082792726110952230556,683226997123764473065671,562928394620954297066669,1090573527125434149
15765424,1.085941638663447506019110733,683253794019737997340344,562913953161973704819224,1090573527125434149
15765688,1.085943244444145028282378007,683203238276959950498480,562912906978962183295661,1090573527125434149
15765952,1.085942915363070859768868104,683207183852996853248384,562907836026164393133546,1090573527125434149
15766216,1.085942933424476786186119170,683206932937591988895532,562908086026164393133546,1090573527125434149
15766480,1.085984873312785925492107708,682614231497867421619486,563480827590252539547457,1090573527125434149
15766744,1.085994896010539001451888907,682479785999130429030583,563623794268675141215117,1090573527125434149
15767008,1.085968351953360055972552800,682882728210800394111196,563283967924319103183395,1090573527125434149
15767272,1.085965721869361910734141929,682919296957915740145625,563247547751998488771138,1090573527125434149
15767536,1.085965146017523474952781726,682927302389140585876767,563239573164714506159785,1090573527125434149
15767800,1.085942900595516347195257367,683358639846856039563023,563032249874617616943389,1090573527125434149
15768064,1.086261362335790181532502174,678723823224895452936486,563422831197328053283144,1090725952265553962
15768328,1.086289589098709873482562216,678359815615444781502588,563837543771034479871255,1090725952265553962
15768592,1.086296375101916122929424091,678265436563416633563772,563931612361338151998657,1090725952265553962
15768856,1.086382872108780706099651070,677062398751941885384181,565132924748980132721846,1090725952265553962
15769120,1.086382364499859809470194705,677069474666004746490997,565125875601273089380899,1090725952265553962
15769384,1.086382047969403297216217652,677073886964884567111206,565121479994647856241287,1090725952265553962
15769648,1.086381193308814108178239621,677085800415661269409285,565109611620278525141408,1090725952265553962
15769912,1.086381978114919322209175334,677100443709706142952593,565141862762744987958897,1090725952265553962
15770176,1.086382057524776456602921826,677099337186515627545294,565142965929883195798431,1090725952265553962
15770440,1.086418562105676333118253751,676590373642098309420744,565650220194963054518484,1090725952265553962
15770704,1.086536248111536817617661654,674963199966960269388788,567302114202829082369224,1090725952265553962
15770968,1.086536512008237531645704621,674959510271375122799708,567305792757631079691123,1090725952265553962
15771232,1.086534939259847565296013272,674981450980436317262861,567283829170219721751039,1090725952265553962
15771496,1.086574162995504133633062338,674432767021915818405228,567830744456276339998147,1090725952265553962
15771760,1.086572557544730477374628208,674456327745344109013914,567809270738211508087863,1090725952265553962
15772024,1.086525683537319375560059598,675870961809995210700286,567793394530629168699449,1090725952265553962
15772288,1.086525681226491180098037148,675870994159129676849616,567793362299619235268809,1090725952265553962
15772552,1.086514606350992950822842431,675897438904651552480860,567530951345958555172443,1090725952265553962
15772816,1.086516970353389011094691341,675929811942798275013412,567618875660467942201571,1090725952265553962
15773080,1.086551686872873956346552404,675366243957687159430282,568037931726346030632716,1090725952265553962
15773344,1.086629535329249884867408582,674357480801706865452744,569194498373754582617859,1090725952265553962
15773608,1.086632696574336032213636827,674312639274925188685828,569238270077681921085687,1090725952265553962
15773872,1.086642659696201329566633831,674328899637973641914507,569509346719204381143091,1090725952265553962
15774136,1.086641340562217949994305854,674341763942074083406502,569486127910511858061634,1090725952265553962
15774400,1.086641404965975166163616450,674340860511333218429599,569487028938092362815890,1090725952265553962
15774664,1.086659102075086202887632680,674092502428410573301208,569734608489458111472847,1090725952265553962
15774928,1.086669429554639076940247833,673947528821555770856730,569879132487146012393382,1090725952265553962
15775192,1.086881774873302841655231532,673417303933360641866320,570338050120072489678316,1090903889929744661
15775456,1.086898484585764990129064245,673183644555664124473937,570572994248610574781392,1090903889929744661
15775720,1.086785323945654191390985943,674772183621173619580381,568990056482934211520097,1090903889929744661
15775984,1.086814869022059149017422897,674372849677200696137070,569415699736865513872619,1090903889929744661
15776248,1.086890831797085121834811616,673306466278282404088425,570478769845456181272399,1090903889929744661
15776512,1.086902487476397505261616061,673150153932753942944079,570648358358200905530997,1090903889929744661
15776776,1.086901949019507318539012886,673157722168739942921840,570640816375198229092576,1090903889929744661
15777040,1.086920391018617815248603620,672842844380914679596606,570851984968304276217736,1090903889929744661
15777304,1.086921319745203451390125338,672829791322996065192865,570865000969957095713406,1090903889929744661
15777568,1.086921861363963959234979484,671672090165134115840181,569896772226460124636745,1090903889929744661
15777832,1.087043447260740203219597788,669974457225589962877491,571608888472220185160710,1090903889929744661
15778096,1.087042951291350645348643411,669981436019253043404338,571601934685469751143737,1090903889929744661
15778360,1.086808164064525517034098812,673281926688916193625842,568321709232653530431338,1090903889929744661
15778624,1.086883513626226926973572517,672231589355688111867649,569378788053260274455660,1090903889929744661
15778888,1.087197546589525831706168901,667860605285724738005585,573822294601700801962759,1090903889929744661
15779152,1.087226598237091446108593118,667753895151285028925499,574492031797022925919687,1090903889929744661
15779416,1.087227274926102937868677145,667762635959760666075600,574517303636583765603284,1090903889929744661
15779680,1.087238942277005016023849748,667112521132904430272383,574263861652128675030290,1090903889929744661
15779944,1.087241130788409337881716965,667113916177522371917339,574322464576777761982726,1090903889929744661
15780208,1.087452662179805074060823245,664117442984219360501179,577302026093036198084261,1090903889929744661
15780472,1.087530139125743033901017043,663028112091855966641509,578405689191597175441106,1090903889929744661
15780736,1.087596606348026906374570899,662157439717933174259671,579410604174005925951514,1090903889929744661
15781000,1.088221366228948383536589972,643307951083600144662588,579360977117471841151926,1090903889929744661
15781264,1.088221248208515179456412625,643309617184729115685910,579359314800772043505773,1090903889929744661
15781528,1.088219222959763587965653642,643713707782256140594120,579668929946670778345114,1090903889929744661
15781792,1.088235167445061213342683004,643488540556192297312403,579893719639301921741964,1090903889929744661
15782056,1.088235670333822513455857006,643481450876397221331484,579900821832807321328781,1090903889929744661
15782320,1.088405683990493422186318639,643477600443500300570464,580002974290459860512319,1091070373548288989
15782584,1.088402597191619136651752342,643519915551846068488599,579958299673807550023508,1091070373548288989
15782848,1.088406337552732194851046188,643474317377947791019845,580017550088793233597958,1091070373548288989
15783112,1.088405617535427527542424286,643512394592405571627647,580032553133647534393529,1091070373548288989
15783376,1.088447769074530446786752691,642916843715771147996177,580627019847940241646739,1091070373548288989
15783640,1.088006940100126884729547783,649130337736613664217928,574428475094339131842011,1091070373548288989
15783904,1.088006221568519782394446338,649140434501827385016428,574418404666645718256281,1091070373548288989
15784168,1.087760803260477304732489756,652582951067875912479144,570985905996205337086779,1091070373548288989
15784432,1.088049437604122093858904918,648534184877482059961326,575025361489362325688162,1091070373548288989
15784696,1.088265239690121566340508252,645495884609916445109176,578057375859717756140290,1091070373548288989
15784960,1.088646493196626208188604323,640107474900008890002104,583436111732223571536035,1091070373548288989
15785224,1.088645871923456631691351504,640116277049613486631584,583427327382138929116433,1091070373548288989
15785488,1.088644618294202670583104009,640152173678866154863018,583426130591470009876611,1091070373548288989
15785752,1.088644914629439020004042504,640147452222055905468816,583429843989996029509475,1091070373548288989
15786016,1.088622097178198133704540851,640470874877314935821573,583107428301175875802815,1091070373548288989
15786280,1.088586484590269520822403138,640975211476198442042052,582604131809032403162220,1091070373548288989
15786544,1.088585390316832546275804816,640981722842194534832531,582580506533168214018634,1091070373548288989
15786808,1.088596581124799955730964029,640808974258562802015162,582725635889127989462986,1091070373548288989
15787072,1.088598027519019018072299332,640788497433019902441392,582746078565610804888285,1091070373548288989
15787336,1.088590630157636018893185792,640893241880404761114853,582641551763887728029414,1091070373548288989
15787600,1.088590684161345079061788965,640892882110221516888154,582642682892768431122501,1091070373548288989
15787864,1.088582996427998716981733196,640964054814713493618704,582499825147745919405722,1091070373548288989
15788128,1.088569403615713859778679762,641111038005504639066898,582266542762980944859236,1091070373548288989
15788392,1.088608431988365099485349674,640558635109919069431005,582818028033718987562191,1091070373548288989
15788656,1.088608508501316185501650580,640557553259717193223132,582819110669808423692369,1091070373548288989
15788920,1.088601618360609979418995863,640656287345714477200237,582722817391830551866721,1091070373548288989
15789184,1.088617869097380674858754901,640633077839051362990496,583140796614538922385688,1091070373548288989
15789448,1.088803098041333461409863048,640775726388854413500137,583139997176194340139966,1091260864119640158
15789712,1.088806939257898065420704370,640754832729224211792332,583224803183151478093966,1091260864119640158
15789976,1.088757994363011905036842109,642232692312975106710872,583245708695428566719534,1091260864119640158
15790240,1.088758247701543169227988983,642085164183356117486876,583118574232083202498105,1091260864119640158
15790504,1.088765316880582645353570115,641984994782031255196481,583218574232083202498105,1091260864119640158
15790768,1.088875231297622647730349854,641203311394586553680687,585483819420830360056324,1091260864119640158
15791032,1.088944190437915793268075504,640182122375362425800972,586424400916604587083092,1091260864119640158
15791296,1.088941496321256030554991412,640207391827547964422349,586374235246912455809859,1091260864119640158
15791560,1.089042888810955789224976797,638749912163432712855669,587799647942418693646375,1091260864119640158
15791824,1.089043028102272270274397670,638747930575922509400376,587801627089041886166041,1091260864119640158
15792088,1.089044138415592000157516850,638735225941102225922379,587820247903083083807133,1091260864119640158
15792352,1.089044072471360591336519974,638736164386443038208042,587819311176662529159032,1091260864119640158
15792616,1.089035993942831348491040444,638331725268800510397831,587226746791805978664842,1091260864119640158
15792880,1.089032496289931151167706957,638337216826401566107539,587136419286133246927629,1091260864119640158
15793144,1.089041273813800891900882561,638350031803075263759652,587387604851995796783098,1091260864119640158
15793408,1.089041400397859460369431872,638352031423109035158994,587392898140792246890734,1091260864119640158
15793672,1.089039625637764130416940134,638362683323867593457929,587354284246516662212652,1091260864119640158
15793936,1.089053982133766806938979244,638165327060339764154229,587564356935715583987839,1091260864119640158
15794200,1.089053939417929051103328675,638165934593635602025015,587563750509731185742480,1091260864119640158
15794464,1.089056204084028589562649358,637737808820490860712068,587231341611916697566446,1091260864119640158
15794728,1.089061532640067664345906451,637664704848825321563679,587309377246481423160870,1091260864119640158
15794992,1.089305691898647232562780118,634173020535249105903749,590762079339900944540006,1091260864119640158
15795256,1.089312097523131184217959344,634185371708693924790955,590949727085380860862737,1091260864119640158
15795520,1.089310405124092939743718489,634209485477297048914936,590925651580849643555239,1091260864119640158
15795784,1.089310315100343373728719598,634210768151297048914935,590924370943262741532559,1091260864119640158
15796048,1.089305461953318010515090464,634162085442073121585295,590745571111933685870605,1091260864119640158
15796312,1.089226903101719212685338789,635280789962914006309768,589628687976076790935963,1091260864119640158
15796576,1.089379371347610092612967492,635562688340846003221258,589412740648114280033340,1091431067373002184
15796840,1.089379047681096501776210062,635568096976182103357309,589408885914306737979033,1091431067373002184
15797104,1.089337271422890163208307968,636165148630099068274993,588817852793690967632944,1091431067373002184
15797368,1.089181430307323061867919023,638380672590529723771702,586606296512903383531942,1091431067373002184
15797632,1.089180811841427454211839176,638372861471228278471793,586582276546598131348693,1091431067373002184
15797896,1.089182192026827644681929996,638469296661342786935115,586708480233972477909808,1091431067373002184
15798160,1.089035688657835621029335016,640751829361177637420571,584817330777419250376488,1091431067373002184
15798424,1.088497943594240346953938570,648358872931892235157013,577227335951765282316445,1091431067373002184
15798688,1.088309910266885616181298246,650982963077274264790380,574566589052671019178048,1091431067373002184
15798952,1.088312129058053079333490132,650951780137618946735083,574597708090781915165592,1091431067373002184
15799216,1.088308101358167023775536109,651003364291172053029736,574536788771723196940188,1091431067373002184
15799480,1.088307984077699464009469921,651004971314160422945673,574535107659312320133133,1091431067373002184
15799744,1.088422110465250502997491822,649411240605521137678408,576147287443028806122561,1091431067373002184
15800008,1.088423134011362147788304355,649397771542102584886788,576162501810726027986583,1091431067373002184
15800272,1.088445886794402239772239227,649077383712908713117325,576482201810726027986583,1091431067373002184
15800536,1.088463302328434911814269981,648838899735496220453976,576733043753187305061192,1091431067373002184
15800800,1.088474633415075887299394708,651170630361985131315835,579107994552618939458502,1091431067373002184
15801064,1.088475236779755883631537472,651167607426990006983117,579121411388859631664015,1091431067373002184
15801328,1.088488346534505213369925514,650898798073891691028589,579232268933043113731124,1091431067373002184
15801592,1.088488237216862941636463802,650900465492104666919394,579230833750340478720279,1091431067373002184
15801856,1.088488762308513102539109241,650893355764988918509173,579238527933024878659391,1091431067373002184
15802120,1.088488421988249799099435222,650896649320998699161174,579232371540853772016522,1091431067373002184
15802384,1.088488754651220080660323219,650612743340067221456555,578988603284411512005850,1091431067373002184
15802648,1.088487565389781419611381352,649766447280674160119119,578203774628532461572936,1091431067373002184
15802912,1.088503434477773090804930689,649542357528252526422846,578427395820192051533412,1091431067373002184
15803176,1.088498462673164857150709395,649676311106774408271420,578414078262799713786820,1091431067373002184
15803440,1.088491110088378954756649364,649780169411828033020687,578310479107967565153800,1091431067373002184
15803704,1.088656090986599211944962917,649882832517759251107101,578308401476206919632565,1091600008824767837
15803968,1.088652725030958778873468873,649930372045137202551313,578260987324444784838689,1091600008824767837
15804232,1.088654296880406491254689172,649911685293201858631058,578286254715605695087244,1091600008824767837
15804496,1.088656206921418290178849020,649882170237588475936336,578310902404375725856923,1091600008824767837
15804760,1.088655788917887612399226782,649888073673972235363754,578305013711208672523485,1091600008824767837
15805024,1.088659841419477469770527023,649830853233463013888185,578362118202048970459603,1091600008824767837
15805288,1.088660043661843213058659785,649828928283682053230323,578365796519230187157183,1091600008824767837
15805552,1.088669969556620209516495379,649688763405987010988215,578505679973209933871649,1091600008824767837
15805816,1.088670070781732945874864527,649687334651077066549680,578507107298098548623631,1091600008824767837
15806080,1.088693921285715182634135090,649350455394261919315660,578843308723386541514018,1091600008824767837
15806344,1.088683369128074174270182084,649499551788435049948343,578694582181739715758630,1091600008824767837
15806608,1.088678774374515434431032190,649503584922191611725565,578575596086570102807035,1091600008824767837
15806872,1.088678818745516307942011736,649502958811975505270060,578576221930167533728320,1091600008824767837
15807136,1.088679916313059381494099398,649487458703340329081775,578591691944789178488251,1091600008824767837
15807400,1.088680439796138044172835180,649479918565409266658454,578598939205213507742668,1091600008824767837
15807664,1.088682197725332256865726777,649461808027258718647702,578629701149523552065160,1091600008824767837
15807928,1.088682167597086136723305572,649456797633450163924420,578624433450646429354619,1091600008824767837
15808192,1.088681710749316744468728757,649463251856324932896181,578617996029956678374438,1091600008824767837
15808456,1.088701849312993852336717282,648878864565889667277809,578634431597079216653848,1091600008824767837
15808720,1.088715767602654427292918626,648678038719742424601975,578826783664809258669254,1091600008824767837
15808984,1.088713372587776229138967210,648702476295784296130544,578784650311260899072987,1091600008824767837
15809248,1.088867322058739484091915983,646526047781950780029606,580956876867748254950263,1091600008824767837
15809512,1.088867308563379987518260350,646524344537892315484224,580954984130621712413219,1091600008824767837
15809776,1.088868706412731812704919321,646504562353326820922456,580974728845281464321695,1091600008824767837
15810040,1.088870614128197189529601019,646479944407450705057053,581003815340952951736807,1091600008824767837
15810304,1.088955514319586592719701912,645277856072877574873244,582203857416409116966514,1091600008824767837
15810568,1.088957388613227328377774938,645251312731535141621190,582230373346126174599370,1091600008824767837
15810832,1.089115827843083028625414954,645182517780709018532719,582387916726607570841456,1091750656268942184
15811096,1.089058733805128298399722553,645980396792260668780753,581571072782586583626026,1091750656268942184
15811360,1.089059641813824530487408992,645967541898173682132075,581583905280575283557343,1091750656268942184
15811624,1.089233535319900525450975692,643504864703467546401083,584045919043660303092521,1091750656268942184
15811888,1.089222850770932060626705606,643608282914980452149945,583850904669726876046038,1091750656268942184
15812152,1.089220171284384530707711747,643646322468978615819649,583812990248162903197892,1091750656268942184
15812416,1.089234034090544422923585444,643449672519165564241668,584009312722916513807169,1091750656268942184
15812680,1.089288527449978394301410844,642692589071256316109562,584796131162643597094483,1091750656268942184
15812944,1.089288364243699236411089259,642694907068101988817882,584793819133236689053338,1091750656268942184
15813208,1.089296100815199119793419413,642579830826827941522598,584898698518989150607025,1091750656268942184
15813472,1.089296479615515123029467759,642574221433644006800953,584903856810717569414285,1091750656268942184
15813736,1.089294934168130390972351051,642595455170122576655494,584881308626971812777005,1091750656268942184
15814000,1.089357776506015174078356722,641703771824055636882476,585773061969779680847754,1091750656268942184
15814264,1.089356986144719208198239357,641717142394482977512565,585763806870133860660098,1091750656268942184
15814528,1.089352394980320326567380107,641782390930392256425300,585698710499583960149823,1091750656268942184
15814792,1.089359943982121547989549981,641675145947230854031606,585805784506544997896887,1091750656268942184
15815056,1.089357853615989135676045407,641670443928128553745331,585744732598627167035819,1091750656268942184
15815320,1.089382977673984509436877488,641313484082441524548236,586101129416742549028420,1091750656268942184
15815584,1.089384428701753559920462067,641292869362565742308267,586121719983494505907861,1091750656268942184
15815848,1.089387792946040045549693787,641245161645082125273128,586169542635754968349820,1091750656268942184
15816112,1.089374968890901795859349477,641431101845003893662052,585990999050290924978787,1091750656268942184
15816376,1.089388269255484820163815129,641179157187594325566112,586122151427070094841308,1091750656268942184
15816640,1.089392424413968107899108873,641126942713906815867739,586187345928497650166068,1091750656268942184
15816904,1.089394981372791892937357261,641077440497668192248779,586211584115878146236232,1091750656268942184
15817168,1.089398014854374041604501144,641047402585270694357532,586266576206623798697542,1091750656268942184
15817432,1.089450129401300593201540323,640306011735770216716961,587005692797048288601809,1091750656268942184
15817696,1.089454605592702352012679512,640227966948352628575854,587056041025892335716913,1091750656268942184
15817960,1.089609561131539061662465429,640241457998633283141077,587137016779254759183442,1091903413985285628
15818224,1.089601194522957561261478077,640360437354179741780884,587018264110328951366215,1091903413985285628
15818488,1.089603170095325923583118310,640328115866926291344731,587042427255328951366215,1091903413985285628
15818752,1.089631230034449060894985450,639931207544553271030061,587442741319804937059518,1091903413985285628
15819016,1.089629476576182698366324075,639956306658410931735099,587417991092195905904155,1091903413985285628
15819280,1.089630628911232967936939531,639939997092759319880323,587434426163128866666078,1091903413985285628
15819544,1.089645904273036425280452022,639725743405637511837887,587654113796171603184830,1091903413985285628
15819808,1.089674786948623408378011845,639315181866467352714638,588064677540454775771263,1091903413985285628
15820072,1.089678742766077013115477712,639257192850157644468594,588119310088613761561254,1091903413985285628
15820336,1.089635922926632360940857325,639880080182744319097120,587523720116054750151777,1091903413985285628
15820600,1.089641675837512480029545259,639799363184354990827056,587606437951491406964458,1091903413985285628
15820864,1.089672537406090047085172046,639737809461745570347335,588391988401907176621501,1091903413985285628
15821128,1.089675971936428178210576334,639678152004591443505311,588430912462301493641361,1091903413985285628
15821392,1.089713201188890812076692782,639138369069279150020892,588951337377802340637096,1091903413985285628
15821656,1.089713867850569561923634865,639128875962555328813230,588960818982318433873511,1091903413985285628
15821920,1.089700457857221138624481682,639125292502865561197693,588590962053364616518837,1091903413985285628
15822184,1.089708568942888033959093264,639009831133708411323484,588706270074073295447013,1091903413985285628
15822448,1.091056073318293240248522125,619737006376675361512066,607961325201616336704097,1091903413985285628
15822712,1.090993332748638078300018606,620734426393562767803715,607157415820103481750013,1091903413985285628
15822976,1.090958252325030519713777721,620737421398658984478493,606166101049013156470016,1091903413985285628
15823240,1.090985293661883792637468105,620342314155743328316680,606546034192072213105887,1091903413985285628
15823504,1.090951510801900781189033296,620759361380734722558884,605996645305316535425515,1091903413985285628
15823768,1.090951510801869028810529016,620758797075205003042925,605996094419934514541130,1091903413985285628
15824032,1.090949149101533732775237695,620777360974889203159681,605947360029658168212178,1091903413985285628
15824296,1.090935783767440048208641201,620986336704924395555686,605773004269656387797129,1091903413985285628
15824560,1.090970308731744387031881161,620491692778778342474729,606267516547981786230215,1091903413985285628
15824824,1.090965295815951918712016777,620563530154280629552207,606195726364073480880544,1091903413985285628
15825088,1.090409579831001174454740976,630782711150513320386288,596151465245938135973228,1092055937136626214
15825352,1.090409034094762974476111594,630790511435865362210124,596143678632199813619508,1092055937136626214
15825616,1.090366795189937842991412253,630251360751691407878176,594463200704616605408394,1092055937136626214
15825880,1.090366106338382490292815419,630261191701588568366667,594453398199328697910257,1092055937136626214
15826144,1.090373165670695421169966721,630143245850891285820425,594537631569751949506749,1092055937136626214
15826408,1.090366236328721427639720787,630258224656450731522532,594454199262045010553428,1092055937136626214
15826672,1.090218056468808871528608506,632389460479181321447110,592363205061857975397173,1092055937136626214
15826936,1.090171852085641823748574097,633038632061382488422589,591697729181880558860224,1092055937136626214
15827200,1.090166313719162172191090576,633117503808536541677862,591618983311260607600958,1092055937136626214
15827464,1.090614023609948635140654005,626733879203395269941222,597997106133066443403366,1092055937136626214
15827728,1.090667762229706516663441107,625966567083226165580349,598763971039552756294439,1092055937136626214
15827992,1.090665346831489079804100584,626001699267507813436605,598730109305554883863301,1092055937136626214
15828256,1.090665262352392250733146284,626002907317417838854209,598728905192284017856070,1092055937136626214
15828520,1.090637546132897206518919120,626398780598296172089320,598333462526305742558586,1092055937136626214
15828784,1.090637129064152777147000961,626399090840439720903641,598322119150320969316847,1092055937136626214
15829048,1.090636223993579623225969044,626402790819879521970891,598300394917170400426822,1092055937136626214
15829312,1.090634338716112594624974008,626429720175479670338085,598273503964190079479926,1092055937136626214
15829576,1.090718239146909240844252054,625195077479133964014900,599436004973075394724519,1092055937136626214
15829840,1.090841761738539528181490823,624899798682087690437327,602616814913618019211157,1092055937136626214
15830104,1.090899872517629320967103013,624921561638574616031542,604274853713955474592036,1092055937136626214
15830368,1.090900744718253045917322197,624906838804282432681526,604285223688731462791316,1092055937136626214
15830632,1.090898678743948524427764823,624928914226733627577241,604248285384111240748022,1092055937136626214
15830896,1.091017950670195135742801540,625333360832933887391552,608016174094039668090228,1092055937136626214
15831160,1.091056890989557270899013020,624765434420454502892105,608569735211336195234008,1092055937136626214
15831424,1.091186518271770600208014912,622880765207576008753972,610418810821130653972094,1092055937136626214
15831688,1.091118016416050773287338416,623768688828961695651335,609336020938557127918200,1092055937136626214
15831952,1.090885293429488367422663941,627329842536285719822448,606190824680491633185771,1092055937136626214
15832216,1.090889260217289713494892567,627304664862941071000241,606278762603053286607278,1092055937136626214
15832480,1.091064063637900094505539528,627486252405227430793714,606202874846747089617644,1092239819442483843
15832744,1.091069335678811258460996214,627314331155401547636323,606185938949081796298136,1092239819442483843
15833008,1.091055788551415384191045632,627510511634161359173804,605992202348335860836578,1092239819442483843
15833272,1.091060917700605203961572442,627424208598329343513999,606053935383481400477623,1092239819442483843
15833536,1.091347207517625150785534061,623205632266449308794516,610080115057642172763550,1092239819442483843
15833800,1.091067191692065563302094233,627260852774703386071951,606073605775172822124098,1092239819442483843
15834064,1.091061397371536845213313427,627270201586218899434186,605918740050609013800958,1092239819442483843
15834328,1.091001160685753257340024902,627282430719086108148532,604229452981628644948025,1092239819442483843
15834592,1.091020123498647853566012600,627009994031111426154750,604501761118876932181996,1092239819442483843
15834856,1.091024839282488390068692752,626923660033013796303154,604551567004467374311355,1092239819442483843
15835120,1.091083829978386932069156501,626077157495902976745360,605399892992262521498603,1092239819442483843
15835384,1.091087611345342933688584708,626022825199921408212628,605454216055187473741164,1092239819442483843
15835648,1.091088654457257556273930277,625990067756339763379674,605452015104107907821343,1092239819442483843
15835912,1.091087766413555648625788308,626002832129319185585988,605439262399647740171390,1092239819442483843
